log_id,product_id,change_type,quantity,unit_cost,log_date,reference_id,reference_type
6083,149,OUT,8,1642.27,2025-01-12,116,SALE
6084,272,OUT,6,4490.46,2025-01-12,116,SALE
6085,416,OUT,1,333.81,2025-01-12,116,SALE
6086,281,OUT,4,3615.3,2025-01-12,117,SALE
6087,129,OUT,9,3831.13,2025-01-12,117,SALE
6088,313,OUT,2,278.04,2025-01-12,117,SALE
6089,129,OUT,10,3831.13,2025-01-12,117,SALE
6090,95,OUT,10,2611.69,2025-01-12,117,SALE
6091,408,OUT,4,439.74,2025-01-12,118,SALE
6092,408,OUT,6,439.74,2025-01-12,118,SALE
6093,408,OUT,4,439.74,2025-01-12,118,SALE
6094,191,OUT,10,4432.01,2025-01-12,119,SALE
6095,408,OUT,3,439.74,2025-01-12,119,SALE
6096,408,OUT,9,439.74,2025-01-12,119,SALE
6097,408,OUT,1,439.74,2025-01-12,119,SALE
6098,228,OUT,6,2895.03,2025-01-12,119,SALE
6099,392,OUT,9,3652.63,2025-01-12,120,SALE
6100,499,OUT,7,1327.45,2025-01-12,120,SALE
6101,138,OUT,7,864.53,2025-01-12,120,SALE
6102,403,OUT,6,2171.06,2025-01-12,121,SALE
6103,377,OUT,7,2822.75,2025-01-12,121,SALE
6104,291,OUT,8,742.35,2025-01-12,121,SALE
6105,396,OUT,5,1791.46,2025-01-12,121,SALE
6106,355,OUT,4,922.54,2025-01-12,123,SALE
6107,393,OUT,6,4420.35,2025-01-12,125,SALE
6108,471,OUT,8,4116.68,2025-01-12,125,SALE
6109,6,OUT,1,598.22,2025-01-12,125,SALE
6110,118,OUT,5,293.91,2025-01-12,126,SALE
6111,283,OUT,5,1363.19,2025-01-12,127,SALE
6112,349,OUT,6,2056.95,2025-01-12,127,SALE
6113,189,OUT,1,1743.25,2025-01-12,128,SALE
6114,15,OUT,2,2077.14,2025-01-12,128,SALE
6115,34,OUT,3,2144.25,2025-01-12,128,SALE
6116,153,OUT,2,4334.2,2025-01-12,128,SALE
6117,53,OUT,9,2121.01,2025-01-13,130,SALE
6118,53,OUT,4,2121.01,2025-01-13,130,SALE
6119,424,OUT,8,3596.93,2025-01-13,130,SALE
6120,53,OUT,2,2121.01,2025-01-13,130,SALE
6121,53,OUT,6,2121.01,2025-01-13,130,SALE
6122,350,OUT,6,3203.82,2025-01-13,131,SALE
6123,371,OUT,7,4712.78,2025-01-13,131,SALE
6124,374,OUT,8,494.58,2025-01-13,133,SALE
6125,374,OUT,2,494.58,2025-01-13,133,SALE
6126,439,OUT,3,4967.46,2025-01-13,133,SALE
6127,340,OUT,4,4132.29,2025-01-13,133,SALE
6128,494,OUT,9,4077.16,2025-01-13,135,SALE
6129,3,OUT,7,286.91,2025-01-13,135,SALE
6130,277,OUT,1,4855.16,2025-01-13,135,SALE
6131,315,OUT,2,1968.31,2025-01-13,135,SALE
6132,285,OUT,9,185.97,2025-01-13,136,SALE
6133,7,OUT,3,990.25,2025-01-13,137,SALE
6134,117,OUT,5,1052.62,2025-01-13,137,SALE
6135,492,OUT,4,3982.47,2025-01-13,137,SALE
6136,7,OUT,1,990.25,2025-01-13,137,SALE
6137,450,OUT,5,1820.95,2025-01-13,137,SALE
6138,222,OUT,10,1249.57,2025-01-14,139,SALE
6139,437,OUT,9,4911.87,2025-01-14,139,SALE
6140,431,OUT,1,2622.66,2025-01-14,139,SALE
6141,431,OUT,8,2622.66,2025-01-14,139,SALE
6142,431,OUT,7,2622.66,2025-01-14,139,SALE
6143,337,OUT,8,267.55,2025-01-14,140,SALE
6144,322,OUT,9,1990.98,2025-01-14,140,SALE
6145,100,OUT,2,4493.15,2025-01-14,140,SALE
6146,16,OUT,9,620.2,2025-01-14,140,SALE
6147,221,OUT,8,4994.6,2025-01-14,140,SALE
6148,69,OUT,3,3553.99,2025-01-14,141,SALE
6149,179,OUT,9,4967.51,2025-01-14,141,SALE
6150,179,OUT,6,4967.51,2025-01-14,141,SALE
6151,69,OUT,3,3553.99,2025-01-14,141,SALE
6152,71,OUT,7,605.31,2025-01-14,141,SALE
6153,408,OUT,4,439.74,2025-01-14,142,SALE
6154,359,OUT,9,900.7,2025-01-14,142,SALE
6155,142,OUT,8,1560.22,2025-01-14,143,SALE
6156,407,OUT,10,3220.38,2025-01-14,143,SALE
6157,448,OUT,7,725.9,2025-01-14,144,SALE
6158,251,OUT,10,4322.11,2025-01-14,144,SALE
6159,77,OUT,6,3269.4,2025-01-14,144,SALE
6160,429,OUT,7,4284.42,2025-01-14,144,SALE
6161,343,OUT,10,2915.09,2025-01-14,144,SALE
6162,277,OUT,10,4855.16,2025-01-15,145,SALE
6163,268,OUT,1,1947.85,2025-01-15,145,SALE
6164,312,OUT,9,3503.88,2025-01-15,145,SALE
6165,368,OUT,4,2154.05,2025-01-15,146,SALE
6166,190,OUT,7,3991.43,2025-01-15,146,SALE
6167,111,OUT,1,4167.65,2025-01-15,146,SALE
6168,146,OUT,5,3703.61,2025-01-15,148,SALE
6169,209,OUT,8,3438.74,2025-01-15,148,SALE
6170,438,OUT,4,2371.54,2025-01-15,149,SALE
6171,396,OUT,6,1791.46,2025-01-15,150,SALE
6172,23,OUT,7,4620.61,2025-01-15,151,SALE
6173,38,OUT,5,2332.62,2025-01-15,151,SALE
6174,301,OUT,2,2293.69,2025-01-15,151,SALE
6175,102,OUT,5,1183.29,2025-01-15,152,SALE
6176,226,OUT,2,3570.0,2025-01-15,152,SALE
6177,6,OUT,6,598.22,2025-01-15,152,SALE
6178,373,OUT,5,1543.25,2025-01-15,152,SALE
6179,222,OUT,8,1249.57,2025-01-15,153,SALE
6180,125,OUT,5,2489.77,2025-01-15,153,SALE
6181,19,OUT,1,2263.09,2025-01-15,154,SALE
6182,202,OUT,7,4817.15,2025-01-15,154,SALE
6183,367,OUT,1,2949.48,2025-01-15,155,SALE
6184,367,OUT,2,2949.48,2025-01-15,155,SALE
6185,236,OUT,5,4559.71,2025-01-15,155,SALE
6186,367,OUT,3,2949.48,2025-01-15,155,SALE
6187,10,OUT,1,576.46,2025-01-15,155,SALE
6188,152,OUT,6,4834.16,2025-01-15,157,SALE
6189,73,OUT,6,407.26,2025-01-15,157,SALE
6190,142,OUT,1,1560.22,2025-01-15,157,SALE
6191,36,OUT,9,167.58,2025-01-15,157,SALE
6192,107,OUT,6,1362.31,2025-01-15,158,SALE
6193,198,OUT,7,3665.96,2025-01-15,158,SALE
6194,111,OUT,5,4167.65,2025-01-15,158,SALE
6195,105,OUT,9,647.35,2025-01-15,158,SALE
6196,474,OUT,9,2355.6,2025-01-15,158,SALE
6197,191,OUT,4,4432.01,2025-01-15,159,SALE
6198,434,OUT,10,2387.44,2025-01-15,159,SALE
6199,351,OUT,3,4705.38,2025-01-15,160,SALE
6200,135,OUT,6,3132.06,2025-01-15,160,SALE
6201,27,OUT,5,547.59,2025-01-15,160,SALE
6202,15,OUT,1,2077.14,2025-01-15,160,SALE
6203,242,OUT,4,2497.12,2025-01-15,163,SALE
6204,419,OUT,5,1456.58,2025-01-15,163,SALE
6205,242,OUT,7,2497.12,2025-01-15,163,SALE
6206,242,OUT,1,2497.12,2025-01-15,163,SALE
6207,372,OUT,6,3805.4,2025-01-15,164,SALE
6208,239,OUT,7,736.28,2025-01-16,165,SALE
6209,294,OUT,7,157.48,2025-01-16,165,SALE
6210,316,OUT,2,4126.02,2025-01-16,166,SALE
6211,432,OUT,4,1658.88,2025-01-16,166,SALE
6212,466,OUT,10,950.11,2025-01-16,166,SALE
6213,369,OUT,8,4778.44,2025-01-16,166,SALE
6214,429,OUT,6,4284.42,2025-01-16,167,SALE
6215,39,OUT,9,2818.66,2025-01-16,167,SALE
6216,185,OUT,4,4490.74,2025-01-16,168,SALE
6217,233,OUT,10,2615.06,2025-01-16,168,SALE
6218,179,OUT,10,4967.51,2025-01-16,169,SALE
6219,125,OUT,10,2489.77,2025-01-16,169,SALE
6220,336,OUT,6,356.69,2025-01-16,169,SALE
6221,181,OUT,8,590.11,2025-01-16,169,SALE
6222,59,OUT,1,2059.63,2025-01-16,170,SALE
6223,256,OUT,4,2956.04,2025-01-16,170,SALE
6224,349,OUT,7,2056.95,2025-01-16,171,SALE
6225,18,OUT,5,117.84,2025-01-16,171,SALE
6226,156,OUT,7,1703.1,2025-01-17,172,SALE
6227,458,OUT,9,3544.62,2025-01-17,172,SALE
6228,312,OUT,5,3503.88,2025-01-17,172,SALE
6229,160,OUT,4,2599.48,2025-01-17,172,SALE
6230,17,OUT,1,1070.09,2025-01-17,172,SALE
6231,232,OUT,8,3783.56,2025-01-17,173,SALE
6232,232,OUT,1,3783.56,2025-01-17,173,SALE
6233,232,OUT,3,3783.56,2025-01-17,173,SALE
6234,419,OUT,2,1456.58,2025-01-17,173,SALE
6235,232,OUT,5,3783.56,2025-01-17,173,SALE
6236,30,OUT,2,3776.85,2025-01-17,174,SALE
6237,62,OUT,10,1081.9,2025-01-17,174,SALE
6238,317,OUT,5,585.95,2025-01-17,175,SALE
6239,317,OUT,3,585.95,2025-01-17,175,SALE
6240,298,OUT,1,691.74,2025-01-17,175,SALE
6241,317,OUT,4,585.95,2025-01-17,175,SALE
6242,344,OUT,6,1490.36,2025-01-17,176,SALE
6243,130,OUT,2,519.0,2025-01-17,176,SALE
6244,142,OUT,3,1560.22,2025-01-17,177,SALE
6245,393,OUT,9,4420.35,2025-01-17,177,SALE
6246,239,OUT,10,736.28,2025-01-17,177,SALE
6247,313,OUT,8,278.04,2025-01-17,177,SALE
6248,270,OUT,2,4123.0,2025-01-17,178,SALE
6249,297,OUT,8,2243.14,2025-01-17,178,SALE
6250,401,OUT,3,2920.65,2025-01-17,178,SALE
6251,483,OUT,2,1609.1,2025-01-17,178,SALE
6252,178,OUT,8,576.97,2025-01-17,178,SALE
6253,48,OUT,10,4760.66,2025-01-17,180,SALE
6254,434,OUT,9,2387.44,2025-01-17,180,SALE
6255,163,OUT,4,886.68,2025-01-17,180,SALE
6256,162,OUT,7,1735.15,2025-01-17,180,SALE
6257,28,OUT,8,4087.53,2025-01-18,181,SALE
6258,272,OUT,1,4490.46,2025-01-18,181,SALE
6259,214,OUT,1,1926.69,2025-01-18,181,SALE
6260,437,OUT,7,4911.87,2025-01-18,182,SALE
6261,332,OUT,2,3677.21,2025-01-18,182,SALE
6262,86,OUT,2,1144.13,2025-01-18,183,SALE
6263,392,OUT,2,3652.63,2025-01-18,183,SALE
6264,476,OUT,2,61.9,2025-01-18,183,SALE
6265,115,OUT,8,2098.81,2025-01-18,183,SALE
6266,467,OUT,9,1170.6,2025-01-18,185,SALE
6267,119,OUT,3,3050.09,2025-01-18,185,SALE
6268,61,OUT,8,3144.97,2025-01-18,185,SALE
6269,494,OUT,8,4077.16,2025-01-18,185,SALE
6270,62,OUT,9,1081.9,2025-01-18,185,SALE
6271,198,OUT,4,3665.96,2025-01-18,186,SALE
6272,41,OUT,9,1228.17,2025-01-18,186,SALE
6273,288,OUT,2,4034.45,2025-01-18,186,SALE
6274,281,OUT,2,3615.3,2025-01-18,187,SALE
6275,176,OUT,9,535.48,2025-01-18,188,SALE
6276,496,OUT,4,2820.74,2025-01-18,188,SALE
6277,4,OUT,8,1649.53,2025-01-18,188,SALE
6278,307,OUT,7,4900.31,2025-01-18,188,SALE
6279,227,OUT,8,3798.42,2025-01-18,188,SALE
6280,196,OUT,3,1841.94,2025-01-18,189,SALE
6281,403,OUT,6,2171.06,2025-01-18,189,SALE
6282,7,OUT,1,990.25,2025-01-18,190,SALE
6283,7,OUT,9,990.25,2025-01-18,190,SALE
6284,418,OUT,8,3549.89,2025-01-18,190,SALE
6285,55,OUT,10,4972.08,2025-01-18,190,SALE
6286,282,OUT,7,3094.65,2025-01-18,191,SALE
6287,122,OUT,5,1181.66,2025-01-18,191,SALE
6288,115,OUT,6,2098.81,2025-01-18,191,SALE
6289,108,OUT,9,581.17,2025-01-18,191,SALE
6290,122,OUT,10,1181.66,2025-01-18,191,SALE
6291,181,OUT,6,590.11,2025-01-18,192,SALE
6292,380,OUT,3,937.32,2025-01-18,192,SALE
6293,363,OUT,4,603.94,2025-01-18,192,SALE
6294,380,OUT,6,937.32,2025-01-18,192,SALE
6295,386,OUT,7,4786.93,2025-01-18,193,SALE
6296,59,OUT,1,2059.63,2025-01-18,194,SALE
6297,309,OUT,6,2290.0,2025-01-18,194,SALE
6298,268,OUT,7,1947.85,2025-01-18,194,SALE
6299,405,OUT,9,2321.31,2025-01-18,195,SALE
6300,494,OUT,8,4077.16,2025-01-18,195,SALE
6301,108,OUT,2,581.17,2025-01-18,195,SALE
6302,49,OUT,7,507.31,2025-01-18,196,SALE
6303,408,OUT,7,439.74,2025-01-18,196,SALE
6304,142,OUT,6,1560.22,2025-01-19,198,SALE
6305,53,OUT,8,2121.01,2025-01-19,198,SALE
6306,366,OUT,1,546.83,2025-01-19,200,SALE
6307,91,OUT,5,1198.88,2025-01-19,200,SALE
6308,316,OUT,2,4126.02,2025-01-19,200,SALE
6309,287,OUT,3,3923.15,2025-01-19,201,SALE
6310,231,OUT,4,214.45,2025-01-19,201,SALE
6311,139,OUT,3,4678.46,2025-01-19,201,SALE
6312,322,OUT,6,1990.98,2025-01-19,202,SALE
6313,486,OUT,10,2508.0,2025-01-19,202,SALE
6314,348,OUT,7,255.83,2025-01-19,202,SALE
6315,322,OUT,1,1990.98,2025-01-19,202,SALE
6316,478,OUT,3,4595.54,2025-01-19,204,SALE
6317,292,OUT,5,2328.45,2025-01-19,204,SALE
6318,350,OUT,2,3203.82,2025-01-19,204,SALE
6319,372,OUT,3,3805.4,2025-01-19,204,SALE
6320,292,OUT,7,2328.45,2025-01-19,204,SALE
6321,400,OUT,10,3961.31,2025-01-19,205,SALE
6322,229,OUT,5,959.64,2025-01-19,205,SALE
6323,175,OUT,3,2127.56,2025-01-19,205,SALE
6324,40,OUT,6,478.64,2025-01-19,205,SALE
6325,16,OUT,7,620.2,2025-01-19,205,SALE
6326,253,OUT,2,1015.37,2025-01-19,206,SALE
6327,253,OUT,4,1015.37,2025-01-19,206,SALE
6328,4,OUT,6,1649.53,2025-01-19,206,SALE
6329,210,OUT,8,2262.27,2025-01-19,206,SALE
6330,112,OUT,7,1692.86,2025-01-19,206,SALE
6331,379,OUT,2,4415.59,2025-01-19,207,SALE
6332,269,OUT,8,1824.08,2025-01-19,208,SALE
6333,169,OUT,2,1613.9,2025-01-19,208,SALE
6334,352,OUT,6,1596.29,2025-01-19,210,SALE
6335,352,OUT,2,1596.29,2025-01-19,210,SALE
6336,357,OUT,2,3776.88,2025-01-19,210,SALE
6337,352,OUT,6,1596.29,2025-01-19,210,SALE
6338,352,OUT,8,1596.29,2025-01-19,210,SALE
6339,89,OUT,9,4747.66,2025-01-20,211,SALE
6340,36,OUT,5,167.58,2025-01-20,211,SALE
6341,36,OUT,5,167.58,2025-01-20,211,SALE
6342,468,OUT,6,1517.39,2025-01-20,211,SALE
6343,113,OUT,3,1787.44,2025-01-20,212,SALE
6344,235,OUT,1,714.74,2025-01-20,212,SALE
6345,485,OUT,5,2123.51,2025-01-20,212,SALE
6346,117,OUT,5,1052.62,2025-01-20,214,SALE
6347,45,OUT,7,2133.85,2025-01-20,214,SALE
6348,75,OUT,1,4252.57,2025-01-20,214,SALE
6349,217,OUT,4,183.52,2025-01-20,216,SALE
6350,217,OUT,6,183.52,2025-01-20,216,SALE
6351,386,OUT,9,4786.93,2025-01-20,216,SALE
6352,229,OUT,8,959.64,2025-01-20,217,SALE
6353,390,OUT,4,348.75,2025-01-20,218,SALE
6354,226,OUT,4,3570.0,2025-01-20,219,SALE
6355,354,OUT,3,2985.78,2025-01-20,219,SALE
6356,470,OUT,8,695.25,2025-01-20,219,SALE
6357,226,OUT,9,3570.0,2025-01-20,219,SALE
6358,132,OUT,5,1638.16,2025-01-20,220,SALE
6359,454,OUT,3,4275.15,2025-01-20,222,SALE
6360,46,OUT,8,2366.35,2025-01-20,222,SALE
6361,341,OUT,10,3960.48,2025-01-20,222,SALE
6362,325,OUT,6,2898.5,2025-01-20,223,SALE
6363,292,OUT,3,2328.45,2025-01-20,223,SALE
6364,169,OUT,4,1613.9,2025-01-20,223,SALE
6365,470,OUT,1,695.25,2025-01-21,226,SALE
6366,254,OUT,8,3573.28,2025-01-21,226,SALE
6367,324,OUT,2,1569.95,2025-01-21,227,SALE
6368,199,OUT,10,2348.18,2025-01-21,230,SALE
6369,219,OUT,10,3692.65,2025-01-21,230,SALE
6370,199,OUT,4,2348.18,2025-01-21,230,SALE
6371,199,OUT,10,2348.18,2025-01-21,230,SALE
6372,199,OUT,5,2348.18,2025-01-21,230,SALE
6373,401,OUT,9,2920.65,2025-01-21,231,SALE
6374,500,OUT,9,2917.02,2025-01-21,231,SALE
6375,384,OUT,7,2807.2,2025-01-21,231,SALE
6376,108,OUT,10,581.17,2025-01-21,231,SALE
6377,108,OUT,6,581.17,2025-01-21,231,SALE
6378,171,OUT,5,1940.44,2025-01-21,232,SALE
6379,187,OUT,5,471.07,2025-01-21,232,SALE
6380,358,OUT,9,4529.21,2025-01-21,232,SALE
6381,187,OUT,8,471.07,2025-01-21,232,SALE
6382,187,OUT,6,471.07,2025-01-21,232,SALE
6383,131,OUT,5,2627.75,2025-01-21,233,SALE
6384,356,OUT,9,3557.9,2025-01-21,233,SALE
6385,356,OUT,9,3557.9,2025-01-21,233,SALE
6386,356,OUT,10,3557.9,2025-01-21,233,SALE
6387,356,OUT,8,3557.9,2025-01-21,233,SALE
6388,270,OUT,2,4123.0,2025-01-21,234,SALE
6389,465,OUT,2,1484.72,2025-01-21,234,SALE
6390,326,OUT,1,112.39,2025-01-21,234,SALE
6391,33,OUT,6,4906.45,2025-01-21,234,SALE
6392,331,OUT,6,4239.59,2025-01-21,235,SALE
6393,406,OUT,8,2144.32,2025-01-21,235,SALE
6394,85,OUT,1,1627.39,2025-01-21,235,SALE
6395,407,OUT,9,3220.38,2025-01-21,235,SALE
6396,143,OUT,4,3326.57,2025-01-21,236,SALE
6397,177,OUT,9,1602.37,2025-01-21,236,SALE
6398,372,OUT,1,3805.4,2025-01-22,238,SALE
6399,298,OUT,8,691.74,2025-01-22,238,SALE
6400,372,OUT,4,3805.4,2025-01-22,238,SALE
6401,443,OUT,9,2774.47,2025-01-22,238,SALE
6402,84,OUT,8,3904.99,2025-01-22,238,SALE
6403,4,OUT,2,1649.53,2025-01-22,239,SALE
6404,210,OUT,3,2262.27,2025-01-22,239,SALE
6405,235,OUT,10,714.74,2025-01-22,239,SALE
6406,283,OUT,3,1363.19,2025-01-22,239,SALE
6407,273,OUT,10,3065.75,2025-01-22,240,SALE
6408,452,OUT,7,2849.34,2025-01-22,240,SALE
6409,493,OUT,8,614.42,2025-01-22,240,SALE
6410,49,OUT,2,507.31,2025-01-22,240,SALE
6411,424,OUT,10,3596.93,2025-01-22,241,SALE
6412,252,OUT,10,3432.79,2025-01-22,241,SALE
6413,252,OUT,5,3432.79,2025-01-22,241,SALE
6414,289,OUT,7,3817.84,2025-01-22,242,SALE
6415,192,OUT,8,2446.6,2025-01-22,242,SALE
6416,449,OUT,1,2600.24,2025-01-22,243,SALE
6417,449,OUT,5,2600.24,2025-01-22,243,SALE
6418,197,OUT,9,3037.42,2025-01-22,243,SALE
6419,449,OUT,3,2600.24,2025-01-22,243,SALE
6420,379,OUT,9,4415.59,2025-01-22,244,SALE
6421,109,OUT,8,1021.69,2025-01-22,244,SALE
6422,109,OUT,6,1021.69,2025-01-22,244,SALE
6423,207,OUT,9,2599.55,2025-01-22,244,SALE
6424,109,OUT,3,1021.69,2025-01-22,244,SALE
6425,457,OUT,9,1770.56,2025-01-22,245,SALE
6426,373,OUT,5,1543.25,2025-01-22,245,SALE
6427,439,OUT,1,4967.46,2025-01-22,245,SALE
6428,488,OUT,1,428.39,2025-01-22,246,SALE
6429,251,OUT,7,4322.11,2025-01-22,246,SALE
6430,235,OUT,2,714.74,2025-01-22,246,SALE
6431,366,OUT,10,546.83,2025-01-22,246,SALE
6432,65,OUT,1,3759.84,2025-01-22,247,SALE
6433,415,OUT,1,1577.28,2025-01-22,247,SALE
6434,270,OUT,1,4123.0,2025-01-22,247,SALE
6435,245,OUT,6,1225.51,2025-01-22,247,SALE
6436,218,OUT,4,3756.53,2025-01-23,249,SALE
6437,398,OUT,2,2417.2,2025-01-23,250,SALE
6438,398,OUT,10,2417.2,2025-01-23,250,SALE
6439,249,OUT,4,124.95,2025-01-23,250,SALE
6440,45,OUT,10,2133.85,2025-01-23,250,SALE
6441,384,OUT,4,2807.2,2025-01-23,251,SALE
6442,384,OUT,3,2807.2,2025-01-23,251,SALE
6443,384,OUT,7,2807.2,2025-01-23,251,SALE
6444,384,OUT,7,2807.2,2025-01-23,251,SALE
6445,220,OUT,3,2017.06,2025-01-23,254,SALE
6446,106,OUT,1,4526.84,2025-01-24,257,SALE
6447,422,OUT,1,3422.53,2025-01-24,257,SALE
6448,145,OUT,7,2520.02,2025-01-24,258,SALE
6449,201,OUT,8,3645.14,2025-01-24,259,SALE
6450,156,OUT,3,1703.1,2025-01-24,259,SALE
6451,274,OUT,4,4814.71,2025-01-24,259,SALE
6452,228,OUT,6,2895.03,2025-01-24,260,SALE
6453,425,OUT,10,390.3,2025-01-24,260,SALE
6454,245,OUT,6,1225.51,2025-01-24,261,SALE
6455,245,OUT,5,1225.51,2025-01-24,261,SALE
6456,245,OUT,7,1225.51,2025-01-24,261,SALE
6457,245,OUT,10,1225.51,2025-01-24,261,SALE
6458,241,OUT,9,718.2,2025-01-24,261,SALE
6459,254,OUT,7,3573.28,2025-01-24,262,SALE
6460,455,OUT,6,1749.16,2025-01-24,262,SALE
6461,197,OUT,4,3037.42,2025-01-24,262,SALE
6462,29,OUT,1,484.78,2025-01-24,263,SALE
6463,178,OUT,4,576.97,2025-01-24,264,SALE
6464,105,OUT,9,647.35,2025-01-24,265,SALE
6465,284,OUT,3,954.44,2025-01-24,265,SALE
6466,496,OUT,7,2820.74,2025-01-24,265,SALE
6467,284,OUT,5,954.44,2025-01-24,265,SALE
6468,281,OUT,2,3615.3,2025-01-24,265,SALE
6469,48,OUT,6,4760.66,2025-01-24,266,SALE
6470,48,OUT,4,2697.96,2025-01-24,266,SALE
6471,315,OUT,7,1968.31,2025-01-24,266,SALE
6472,315,OUT,3,1968.31,2025-01-24,266,SALE
6473,315,OUT,3,1968.31,2025-01-24,266,SALE
6474,48,OUT,6,2697.96,2025-01-24,266,SALE
6475,323,OUT,9,1488.49,2025-01-24,267,SALE
6476,334,OUT,6,295.38,2025-01-24,267,SALE
6477,322,OUT,1,1990.98,2025-01-24,267,SALE
6478,65,OUT,1,3759.84,2025-01-24,268,SALE
6479,65,OUT,3,1755.69,2025-01-24,268,SALE
6480,83,OUT,10,4573.34,2025-01-24,268,SALE
6481,223,OUT,6,2749.59,2025-01-24,269,SALE
6482,186,OUT,2,4127.09,2025-01-24,270,SALE
6483,301,OUT,4,2293.69,2025-01-24,270,SALE
6484,262,OUT,8,1086.31,2025-01-24,270,SALE
6485,266,OUT,1,2418.32,2025-01-24,271,SALE
6486,329,OUT,7,1194.95,2025-01-24,272,SALE
6487,289,OUT,4,3817.84,2025-01-24,272,SALE
6488,420,OUT,8,3973.39,2025-01-24,273,SALE
6489,54,OUT,3,4706.24,2025-01-24,273,SALE
6490,27,OUT,7,547.59,2025-01-24,273,SALE
6491,157,OUT,2,4549.08,2025-01-24,273,SALE
6492,324,OUT,2,1569.95,2025-01-24,273,SALE
6493,393,OUT,1,4420.35,2025-01-24,274,SALE
6494,403,OUT,4,2171.06,2025-01-24,274,SALE
6495,400,OUT,4,3961.31,2025-01-24,274,SALE
6496,403,OUT,10,2171.06,2025-01-24,274,SALE
6497,54,OUT,3,4706.24,2025-01-24,274,SALE
6498,295,OUT,9,2446.16,2025-01-24,275,SALE
6499,313,OUT,9,278.04,2025-01-25,276,SALE
6500,124,OUT,10,2321.73,2025-01-25,277,SALE
6501,220,OUT,2,2017.06,2025-01-25,278,SALE
6502,69,OUT,10,3553.99,2025-01-25,278,SALE
6503,220,OUT,2,2017.06,2025-01-25,278,SALE
6504,49,OUT,1,507.31,2025-01-25,278,SALE
6505,184,OUT,7,2983.86,2025-01-25,280,SALE
6506,53,OUT,8,2121.01,2025-01-25,280,SALE
6507,404,OUT,8,4461.84,2025-01-25,280,SALE
6508,381,OUT,3,1202.24,2025-01-25,280,SALE
6509,56,OUT,3,3036.85,2025-01-25,280,SALE
6510,347,OUT,6,3569.22,2025-01-25,281,SALE
6511,265,OUT,7,1394.86,2025-01-25,282,SALE
6512,265,OUT,3,1394.86,2025-01-25,282,SALE
6513,265,OUT,4,1394.86,2025-01-25,282,SALE
6514,415,OUT,9,1577.28,2025-01-25,282,SALE
6515,265,OUT,6,1394.86,2025-01-25,282,SALE
6516,38,OUT,10,2332.62,2025-01-25,283,SALE
6517,118,OUT,5,293.91,2025-01-25,283,SALE
6518,175,OUT,6,2127.56,2025-01-25,284,SALE
6519,182,OUT,9,1838.38,2025-01-25,284,SALE
6520,446,OUT,7,3522.93,2025-01-25,284,SALE
6521,338,OUT,5,3558.59,2025-01-25,284,SALE
6522,221,OUT,4,4994.6,2025-01-25,285,SALE
6523,163,OUT,4,886.68,2025-01-25,285,SALE
6524,94,OUT,4,1693.47,2025-01-25,285,SALE
6525,221,OUT,8,4994.6,2025-01-25,285,SALE
6526,312,OUT,1,3503.88,2025-01-25,286,SALE
6527,367,OUT,8,2949.48,2025-01-25,286,SALE
6528,224,OUT,5,3823.22,2025-01-25,286,SALE
6529,280,OUT,9,4708.22,2025-01-25,286,SALE
6530,352,OUT,8,1596.29,2025-01-25,287,SALE
6531,402,OUT,7,203.96,2025-01-25,287,SALE
6532,242,OUT,2,2497.12,2025-01-25,287,SALE
6533,268,OUT,4,1947.85,2025-01-25,287,SALE
6534,4,OUT,7,1649.53,2025-01-25,287,SALE
6535,33,OUT,1,4906.45,2025-01-25,288,SALE
6536,33,OUT,8,4906.45,2025-01-25,288,SALE
6537,33,OUT,6,4906.45,2025-01-25,288,SALE
6538,33,OUT,5,4906.45,2025-01-25,288,SALE
6539,40,OUT,8,478.64,2025-01-25,288,SALE
6540,273,OUT,3,3065.75,2025-01-25,289,SALE
6541,479,OUT,5,4376.41,2025-01-25,289,SALE
6542,254,OUT,5,3573.28,2025-01-25,289,SALE
6543,254,OUT,5,3573.28,2025-01-25,289,SALE
6544,122,OUT,4,1181.66,2025-01-25,289,SALE
6545,32,OUT,9,1678.18,2025-01-25,290,SALE
6546,274,OUT,4,4814.71,2025-01-25,290,SALE
6547,182,OUT,4,1838.38,2025-01-25,290,SALE
6548,184,OUT,2,2983.86,2025-01-26,291,SALE
6549,184,OUT,8,2983.86,2025-01-26,291,SALE
6550,184,OUT,2,2983.86,2025-01-26,291,SALE
6551,89,OUT,6,4747.66,2025-01-26,294,SALE
6552,59,OUT,5,2059.63,2025-01-26,294,SALE
6553,89,OUT,9,4747.66,2025-01-26,294,SALE
6554,361,OUT,7,853.78,2025-01-26,295,SALE
6555,107,OUT,8,1362.31,2025-01-26,295,SALE
6556,378,OUT,9,3768.07,2025-01-26,295,SALE
6557,378,OUT,3,3768.07,2025-01-26,295,SALE
6558,223,OUT,6,2749.59,2025-01-26,296,SALE
6559,305,OUT,1,1748.38,2025-01-26,296,SALE
6560,380,OUT,8,937.32,2025-01-26,296,SALE
6561,403,OUT,9,2171.06,2025-01-26,296,SALE
6562,348,OUT,5,255.83,2025-01-26,297,SALE
6563,191,OUT,6,4432.01,2025-01-26,297,SALE
6564,121,OUT,5,154.25,2025-01-26,297,SALE
6565,449,OUT,7,2600.24,2025-01-26,299,SALE
6566,394,OUT,2,3194.69,2025-01-26,299,SALE
6567,482,OUT,9,1558.1,2025-01-26,300,SALE
